"53088",11.0,16.0,33.0,0.9
"53095",11.0,16.0,33.0,0.9
"53132",11.0,19.0,27.0,0.9
"53149",11.0,15.0,33.0,0.9
"53156",11.0,15.0,33.0,0.9
"53163",11.0,15.0,33.0,0.9
"53231",13.0,21.0,46.0,0.9
"53248",10.0,14.0,28.0,0.9
"53316",13.0,18.0,33.0,0.9
"53637",13.5,21.5,38.0,0.9
"CW20252",8.0,10.0,22.0,0.9
"54054",13.0,22.5,32.0,0.9
"54030",13.0,21.0,46.0,0.9
"53989",15.0,24.0,39.0,0.9
"53750",7.5,12.5,43.5,0.9
"53934",14.0,19.5,35.0,0.9
"53941",7.5,14.5,33.5,0.9
"54061",14.5,17.0,32.5,0.9
"53774",6.0,8.5,22.5,0.9
"53781",9.0,11.0,32.0,0.9
"53798",11.0,16.5,32.0,0.9
"53811",11.0,16.5,32.0,0.9
"53828",9.5,14.5,24.0,0.9
"57130",10.0,12.5,17.5,0.9
"57123",13.0,14.0,22.5,0.9
"56553",6.0,27.5,28.0,0.9
"56591",12.0,16.5,50.0,0.9
"55341",14.0,23.0,59.0,0.9
"55358",14.0,23.0,59.0,0.9
"57420",17.0,21.5,40.0,0.9
"57390",14.5,24.0,31.0,0.9
"57222",12.5,18.0,30.5,0.9
"57246",13.5,17.5,46.5,0.9
"57208",12.0,17.5,31.5,0.9
"57239",12.5,18.5,35.0,0.9
"57253",13.0,17.0,46.0,0.9
"57215",12.5,18.0,34.5,0.9
"57260",13.5,17.5,46.5,0.9
"57277",12.5,18.5,35.0,0.9
"56409",8.0,26.0,36.0,0.9
"57147",15.5,17.5,35.5,0.9
"45548",11.0,15.0,40.0,0.9
"52302",12.8,21.2,40.3,0.9
"53279",8.5,32.0,32.0,0.9
"53262",9.0,26.0,42.0,0.9
"53972",11.5,18.0,22.5,0.9
"53996",10.0,10.5,19.0,0.9
"53958",11.0,17.5,22.0,0.9
"56713",7.5,17.5,29.0,0.9
"56874",20.0,23.5,31.0,0.9
"57079",15.5,23.0,48.5,0.9
"56867",11.5,17.5,31.0,0.9
"57406",14.0,24.0,28.0,0.9
"59548",4.5,19.0,21.0,0.9
"644016",5.0,10.0,13.0,0.9
"29467",12.5,26.0,37.5,0.9
"12203",8.2,29.0,48.0,0.9
"12208",7.8,29.0,48.0,0.9
"31217",7.0,14.0,15.5,0.9
"31224",6.3,16.4,24.4,0.9
"40086",4.0,17.5,24.0,0.9
"40017",7.5,22.0,27.0,0.9
"40000",7.5,22.0,27.0,0.9
"40093",4.0,17.5,24.0,0.9
"40109",4.5,20.0,28.5,0.9
"43056",8.5,28.0,36.0,0.9
"45180",16.0,16.5,22.5,0.9
"140306",23.0,23.0,27.0,0.9
"50452",8.5,27.0,37.0,0.9
"51336",9.0,16.5,25.0,0.9
"40093_4SZT",4.0,17.5,24.0,0.9
"40093_8SZT",4.0,17.5,24.0,0.9
"52784",14.5,19.0,26.5,0.9
"ME29089",28.0,28.0,40.0,0.9
"53255",8.0,24.0,31.0,0.9
"53200",5.5,20.0,28.0,0.9
"53217",6.3,8.0,9.3,0.9
"53187",6.0,20.0,32.0,0.9
"53194",8.0,25.0,31.5,0.9
"CW20272",3.5,23.0,29.0,0.9
"54047",10.0,19.0,21.5,0.9
"54245",6.0,25.0,25.0,0.9
"54269",14.0,22.0,30.0,0.9
"54276",15.0,22.0,30.0,0.9
"54283",10.0,29.0,41.0,0.9
"54290",24.0,25.0,32.5,0.9
"54924",7.5,23.0,29.0,0.9
"54931",7.5,30.0,39.0,0.9
"54832",6.4,14.9,17.0,0.9
"54856",7.0,27.0,34.0,0.9
"54986",4.5,20.5,27.0,0.9
"54993",4.5,20.5,27.0,0.9
"54955",16.0,19.5,27.0,0.9
"55891",4.0,17.5,24.5,0.9
"55907",4.0,22.0,30.0,0.9
"55921",7.5,27.0,34.0,0.9
"55938",7.5,27.0,34.0,0.9
"55945",33.5,35.5,40.0,0.9
"55853",6.0,29.0,40.0,0.9
"558600",6.0,29.0,40.0,0.9
"55877",6.0,29.0,40.0,0.9
"56010",9.0,28.5,39.0,0.9
"55990",6.0,29.0,40.0,0.9
"55983",6.0,20.0,25.0,0.9
"56621",8.0,29.5,39.5,0.9
"55884",5.5,25.5,33.0,0.9
"55051",6.5,26.0,37.0,0.9
"55044",5.0,16.0,25.0,0.9
"55020",5.5,28.0,36.0,0.9
"44818",5.0,31.0,31.0,0.9
"43032",7.0,24.0,36.5,0.9
"TH351",5.0,14.0,25.0,0.9
"44251",12.7,25.8,32.4,0.9
"45265",3.2,16.0,36.6,0.9
"46859",9.0,9.0,17.0,0.9
"46873",9.0,9.0,17.0,0.9
"46903",9.0,9.0,17.0,0.9
"46927",9.0,9.0,17.0,0.9
"46910",6.0,15.0,21.0,0.9
"46866",6.0,15.0,21.0,0.9
"46897",6.0,15.0,21.0,0.9
"48785",5.5,21.0,26.0,0.9
"48457",6.0,23.5,47.0,0.9
